review_priority,annotation_id,event,tweet_id,tweet_text,humaid_label,gpt4o_label,gpt4o_confidence,humaid_gpt4o_agree,researcher_first_pass,claude,gemini,grok,model_consensus_type,model_top_label,model_top_count,researcher_ambiguous,claude_ambiguous,gemini_ambiguous,grok_ambiguous,human_review_status,final_primary_label,review_action,review_notes
P4_strong_model_consensus_matches_HumAID,AUDITV2_0386,kaikoura_earthquake_2016,797934259356827648,RT @radionz: Kaikoura - where at least one person has died - is emerging as one of the worst-affected areas.  #eqnz,injured_or_dead_people,injured_or_dead_people,0.95,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,4_of_4,injured_or_dead_people,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0387,hurricane_maria_2017,911571515824574464,We helped set up #CCRIF. The immediate payout of $19million will help #Dominica restore infrastructure in the aftermath of #HurricaneMaria,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,0.9,no,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,no,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0392,kaikoura_earthquake_2016,797925872707637249,"Anyone need photography, Ads, digital design for your business or nonprofit after #eqnz check out  trying to help #nz",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,0.85,yes,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,yes,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0393,hurricane_florence_2018,1039408486684209153,Knoxville hotels prepare for Hurricane Florence evacuees,displaced_people_and_evacuations,displaced_people_and_evacuations,0.95,yes,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,4_of_4,displaced_people_and_evacuations,4,no,yes,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0395,california_wildfires_2018,1065710400216403970,RT @nowthisnews: Rain has extinguished most of Californias wildfires — but it comes with the risk of mudslides,caution_and_advice,caution_and_advice,0.85,yes,caution_and_advice,caution_and_advice,caution_and_advice,caution_and_advice,4_of_4,caution_and_advice,4,no,yes,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0397,canada_wildfires_2016,730082528435052545,"@RentMainstreet Hi, I was wondering if you still have apartments available for Fort Mac wildfire victims with a family of five? Thank you!",requests_or_urgent_needs,displaced_people_and_evacuations,0.9,no,requests_or_urgent_needs,requests_or_urgent_needs,requests_or_urgent_needs,requests_or_urgent_needs,4_of_4,requests_or_urgent_needs,4,no,yes,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0398,kerala_floods_2018,1034636927226396672,"I want all of you to know that you are not alone in this. We are all with you: Congress President @RahulGandhi to the flood affected families in Athani, Kerala. #RebuildingKerala",sympathy_and_support,sympathy_and_support,0.9,yes,sympathy_and_support,sympathy_and_support,sympathy_and_support,sympathy_and_support,4_of_4,sympathy_and_support,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0399,hurricane_florence_2018,1041614682497474560,"The remnants of Florence will come through tonight and tomorrow. That doesn’t mean there will be a hurricane here. Localized (not widespread) flooding is possible because of heavy rain, so be weather aware! It’ll be breezy but not super windy. @wnpr",caution_and_advice,caution_and_advice,0.95,yes,caution_and_advice,caution_and_advice,caution_and_advice,caution_and_advice,4_of_4,caution_and_advice,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0401,hurricane_irma_2017,906556672654667776,"urgent intervention needed in Desoto County FL. @DeSotoCountyEM refusing people w/service animals in shelters. Illegal, wrong, deadly #irma",requests_or_urgent_needs,requests_or_urgent_needs,0.95,yes,requests_or_urgent_needs,requests_or_urgent_needs,requests_or_urgent_needs,requests_or_urgent_needs,4_of_4,requests_or_urgent_needs,4,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0402,hurricane_harvey_2017,902736334665768962,@ltgrusselhonore @CNN If you cant get to the Houston downtown to help try Kingwood/Humble area. The San Jacinto River is high and folks need help. #Harvey2017,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,0.9,no,requests_or_urgent_needs,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3_of_4,requests_or_urgent_needs,3,no,no,yes,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0404,hurricane_irma_2017,907972014492844032,I liked a @YouTube video  Death toll rises after powerful 8.1 quake strikes Mexico,injured_or_dead_people,not_humanitarian,0.95,no,not_humanitarian,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,3_of_4,injured_or_dead_people,3,no,yes,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0407,hurricane_florence_2018,1040493153004871680,Subway station reopened after 17 years a couple days ago at World Trade Center. The subway station on the grounds of the World Trade Center. It was destroyed in the attacks,not_humanitarian,infrastructure_and_utility_damage,0.85,no,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,4_of_4,not_humanitarian,4,no,yes,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0408,california_wildfires_2018,1064640312495169536,"First Responders Hit Hard by CA Wildfire: Its estimated that at least 90 first responders have lost their homes to the #CampFire in Butte County, and that tally is expected to rise. And they still continue to fight day after day to contain this fire.",infrastructure_and_utility_damage,infrastructure_and_utility_damage,0.85,yes,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,4_of_4,infrastructure_and_utility_damage,4,yes,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0409,california_wildfires_2018,1064957800101675008,RT news6wkmg: Officials are warning residents already devastated by the deadliest and most destructive wildfire in the Californias history that rain arriving Wednesday could cause flash flooding and mudflows.,caution_and_advice,caution_and_advice,0.95,yes,caution_and_advice,caution_and_advice,caution_and_advice,caution_and_advice,4_of_4,caution_and_advice,4,no,no,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0410,kaikoura_earthquake_2016,797907149175148544,RT @sunriseon7: At least two people have reportedly been killed following a powerful 7.5 magnitude earthquake in New Zealand.,injured_or_dead_people,injured_or_dead_people,0.95,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,4_of_4,injured_or_dead_people,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0415,hurricane_dorian_2019,1167541755199336448,They are guarding the water at Publix #HurricaneDorian2019 #HurricaneDorian #Publix,other_relevant_information,other_relevant_information,0.85,yes,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,4_of_4,other_relevant_information,4,yes,yes,yes,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0416,kerala_floods_2018,1031178997546143744,"Friends its urgent Food and clothes for women in changanacherry manjadikara camp. Time 5.58pm date 19-8-18 Contact sabu 9447596155, christy 7012366158, Zakhir 9946478500 Pls RT #KeralaFloodRelief #KeralaFloods #KeralaFlood #KeralaSOS #SOSKerala #Cochin",requests_or_urgent_needs,requests_or_urgent_needs,0.95,yes,requests_or_urgent_needs,requests_or_urgent_needs,requests_or_urgent_needs,requests_or_urgent_needs,4_of_4,requests_or_urgent_needs,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0417,kaikoura_earthquake_2016,798007105634508800,Strong winds &amp; heavy rain on the way for Lower North &amp; Upper South - areas hit by #nzearthquake:  #eqnz #NewZealand,caution_and_advice,caution_and_advice,0.85,yes,caution_and_advice,caution_and_advice,caution_and_advice,caution_and_advice,4_of_4,caution_and_advice,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0419,california_wildfires_2018,1062106597839777793,"BBC News - Gerard Butler, Miley Cyrus: Stars homes destroyed by California wildfires",infrastructure_and_utility_damage,infrastructure_and_utility_damage,0.9,yes,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,4_of_4,infrastructure_and_utility_damage,4,no,yes,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0422,hurricane_irma_2017,908875205979906048,"PacificCove - Top story: Florida nursing home deaths: Investigations underway  , see more",injured_or_dead_people,injured_or_dead_people,0.85,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,4_of_4,injured_or_dead_people,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0426,hurricane_dorian_2019,1168333372135038977,State Farm teams head out to help hurricane victims  via @pantagraph #HurricaneDorian @CornBeltEnergy @StateFarm @MFBBloomington @RedCrossCSIL,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,0.95,yes,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0427,kerala_floods_2018,1036653323275792387,#UPDATE: 12 people have died between August 1 and September 3 in #Kerala from Leptospirosis. 372 confirmed cases of Leptospirosis have been reported since August 1. #KeralaFloods,injured_or_dead_people,injured_or_dead_people,0.95,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,4_of_4,injured_or_dead_people,4,no,yes,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0430,cyclone_idai_2019,1107189135046049792,"#WARNING #ALERT #CycloneIdai DONATE WISELY, beware of thieves acting as good Samaritans. Follow donation information Only from reliable sources.",caution_and_advice,caution_and_advice,0.9,yes,caution_and_advice,caution_and_advice,caution_and_advice,caution_and_advice,4_of_4,caution_and_advice,4,no,yes,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0432,kerala_floods_2018,1032510146155618304,"@saliltripathi @Ram_Guha Let the officials and politicians behind the rejection of Gadgil report in 2011 and land mafia pay Kerala flood relief cost. Illegal forest land acquisition behind Kerala floods, says ecologist Madhav Gadgil.",other_relevant_information,other_relevant_information,0.85,yes,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,4_of_4,other_relevant_information,4,yes,no,yes,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0434,kaikoura_earthquake_2016,797895598607187968,RT @WeatherWatchNZ: NO COOK STRAIT FERRIES - Due to #damage:,infrastructure_and_utility_damage,infrastructure_and_utility_damage,0.95,yes,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,4_of_4,infrastructure_and_utility_damage,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0437,hurricane_maria_2017,913006547801796610,RT @marla62096: OMFG..Trump is responsible for any and all deaths post Maria,injured_or_dead_people,not_humanitarian,0.9,no,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,4_of_4,injured_or_dead_people,4,yes,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0442,hurricane_maria_2017,912373144912039936,Hurricane Maria evacuees are sheltering in Shreveport with more to come!,displaced_people_and_evacuations,displaced_people_and_evacuations,0.95,yes,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,4_of_4,displaced_people_and_evacuations,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0445,hurricane_harvey_2017,902722159587581952,Why isnt the news reporting about this family? Still reporting only 4 deaths as of tonights world news,injured_or_dead_people,injured_or_dead_people,0.8,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,4_of_4,injured_or_dead_people,4,yes,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0450,kaikoura_earthquake_2016,798337934097195009,Water damage inside 222 student hostel #eqnz,infrastructure_and_utility_damage,infrastructure_and_utility_damage,0.95,yes,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,4_of_4,infrastructure_and_utility_damage,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0451,cyclone_idai_2019,1107467962120896512,Surprisingly remnants of Cyclone Idai made huge damage in #Zimbabwe after large disaster in #Mozambique. It looks the communities in this part of the world are not used to this negative product of Climate Change #CycloneIdai #ClimateChange #ClimateResilience #Idai #Storm #Climate,infrastructure_and_utility_damage,infrastructure_and_utility_damage,0.8,yes,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,4_of_4,infrastructure_and_utility_damage,4,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0452,hurricane_maria_2017,911739196045479936,"RT @alalejandro: Hey @Airbnb, would b nice if listed US homes can receive refugees/evacuees from #HurricaneMaria #PuertoRico needing temp h",displaced_people_and_evacuations,rescue_volunteering_or_donation_effort,0.9,no,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,4_of_4,displaced_people_and_evacuations,4,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0454,hurricane_dorian_2019,1167517230130765824,#BeverlyChallenge Update: @ResortTV1 is changing Friday Night Livestream to Epcot tonight &amp; will stream Beverly Challenge (previously scheduled for Saturday) tonight due to friends leaving early for Major Hurricane Dorian. All donations go to @GKTWVillage!,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,0.85,yes,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,yes,yes,no,no,pending,,,
