annotation_id,event,tweet_id,tweet_text,humaid_label,gpt4o_label,gpt4o_confidence,humaid_gpt4o_agree,researcher_first_pass_primary,researcher_first_pass_secondary,researcher_first_pass_confidence,researcher_first_pass_ambiguous,researcher_first_pass_reason,claude_primary,claude_secondary,claude_confidence,claude_ambiguous,claude_reason,gemini_primary,gemini_secondary,gemini_confidence,gemini_ambiguous,gemini_reason,grok_primary,grok_secondary,grok_confidence,grok_ambiguous,grok_reason
AUDITV2_0461,hurricane_maria_2017,913837366963523585,Since we all seem to be in agreement on this WHY ARENT WE IMPEACHING HIM NOW BEFORE HE DOES ANYMORE GODDAMN DAMAGE???,not_humanitarian,not_humanitarian,0.95,yes,not_humanitarian,,2,yes,Political impeachment statement lacks enough visible disaster context to classify humanitarian impact.,not_humanitarian,other_relevant_information,2,yes,"Political rant calling for impeachment, not disaster information itself.",not_humanitarian,,3,no,Political commentary calling for impeachment without disaster-related content.,other_relevant_information,,3,no,Political call for impeachment related to damage.
AUDITV2_0462,kerala_floods_2018,1035036061993496577,"Reality. 775 / 1,893 villages in Kerala affected by floods. Thats around 41%. Not entire state, as we were told. Read definition of affected, the actual impact would be 41% of the 41%. Mind you, these are far away from Mullaiperiyar dam. Do the math.",infrastructure_and_utility_damage,other_relevant_information,0.85,no,other_relevant_information,infrastructure_and_utility_damage,3,no,Debates the geographic extent and severity of Kerala flood impact.,other_relevant_information,,2,no,Statistical clarification/fact-check about the scope of flood impact.,other_relevant_information,infrastructure_and_utility_damage,2,yes,Presents statistical analysis on the percentage of Kerala villages affected by floods.,other_relevant_information,,3,no,775 of 1893 villages affected about 41 percent not entire state.
AUDITV2_0463,hurricane_maria_2017,911691268539011072,Our thoughts go out to those suffering from the latest disasters. This hits close to home #HurricaneMaria #PRstrong,displaced_people_and_evacuations,sympathy_and_support,0.95,no,sympathy_and_support,,3,no,Expresses thoughts for people suffering from recent disasters.,sympathy_and_support,,3,no,Expresses thoughts for those suffering from the disaster.,sympathy_and_support,,3,no,Expresses sympathy and solidarity for people suffering from Hurricane Maria.,sympathy_and_support,,3,no,Thoughts go out to those suffering from the latest disasters.
AUDITV2_0465,cyclone_idai_2019,1110839508923285506,"Our @Yaxle is in Mozambique ἟2἟F, describing the vulnerable situation for thousands of people after the devastation of #CycloneIdai + how UNHCR emergency teams are helping.",other_relevant_information,other_relevant_information,0.85,yes,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3,no,Describes vulnerable people and UNHCR emergency teams helping after Idai.,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Describes UNHCR emergency teams helping a vulnerable population.,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,Reports UNHCR emergency relief teams assisting vulnerable cyclone victims in Mozambique.,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Describing vulnerable situation for thousands UNHCR emergency teams are helping.
AUDITV2_0466,hurricane_harvey_2017,903045392132186113,"PPL POSTING EVAC SOS 4 PT ARTHUR, #USCG OPERATORS THEY NEED FOLLOWING INFO 2 HELP PLZ RT #PortArthur #Beaumont #Harvey #Orangetx #Houston",displaced_people_and_evacuations,requests_or_urgent_needs,0.95,no,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,3,no,Urgent SOS relay tells Coast Guard operators what information is needed for rescues.,requests_or_urgent_needs,,3,no,Urgent evacuation SOS post seeking information to help rescuers.,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,2,yes,Advises citizens what information Coast Guard rescuers need to locate trapped evacuees.,requests_or_urgent_needs,,3,no,People posting EVAC SOS for Port Arthur USCG operators need following info to help.
AUDITV2_0467,hurricane_dorian_2019,1168330791950045185,"@realDonaldTrump JFC, seriously? Focus, Boo. #Dorian is an still an active hurricane (but not in Ala-fucking-bama like you Tweeted). There’s 21 wounded victims from #OdessaShooting are still hanging onto their lives in hospitals. #Texas",other_relevant_information,injured_or_dead_people,0.9,no,not_humanitarian,,3,no,Most casualty content concerns the unrelated Odessa shooting.,caution_and_advice,not_humanitarian,1,yes,Corrects a false hurricane path claim amid unrelated shooting content.,other_relevant_information,not_humanitarian,2,yes,Contrasts ongoing active hurricane monitoring with political gun violence commentary.,other_relevant_information,caution_and_advice,2,yes,Dorian is still an active hurricane not in Alabama.
AUDITV2_0468,kaikoura_earthquake_2016,797932232803389440,Retweeting in the hope that someone in #Kaikoura sees this. Help a kiwi out. #NZeq #eqNZ #earthquake #NewZealand #help #KaikouraQuake,requests_or_urgent_needs,requests_or_urgent_needs,0.85,yes,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,2,yes,Retweet appeal seeks help for someone in Kaikoura.,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,1,yes,Vague retweet hoping someone local can provide help.,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Retweets appeal in hopes someone in Kaikoura can provide mutual aid.,requests_or_urgent_needs,,3,no,Retweeting in hope someone in Kaikoura sees this help a kiwi out.
AUDITV2_0469,canada_wildfires_2016,730115607929053186,Alberta health officials focusing on mental health assistance in wake of Fort McMurray wildfire: The   #health,other_relevant_information,other_relevant_information,0.85,yes,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3,no,Health officials focus on mental-health assistance after wildfire.,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Health officials providing mental health assistance after the wildfire.,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,Health officials provide mental health support programs following wildfire.,other_relevant_information,sympathy_and_support,2,yes,Alberta health officials focusing on mental health assistance in wake of wildfire.
AUDITV2_0470,hurricane_maria_2017,913765407336607746,"After Maria, hurricane-weary United States will get a breather #EVACUATIONS #NOW  Mandatory evacuations have been o",displaced_people_and_evacuations,displaced_people_and_evacuations,0.95,yes,displaced_people_and_evacuations,caution_and_advice,1,yes,Truncated text explicitly references mandatory evacuations.,caution_and_advice,displaced_people_and_evacuations,2,yes,Reports mandatory evacuations ordered after the hurricane.,displaced_people_and_evacuations,caution_and_advice,2,yes,News headline reporting mandatory evacuations taking effect after hurricane.,displaced_people_and_evacuations,other_relevant_information,2,yes,After Maria hurricane-weary US will get a breather mandatory evacuations.
AUDITV2_0471,kaikoura_earthquake_2016,797952980754411521,RT @morgtait: A family with 2 young kids are tramping through a river + over a hill away from their #eqnz damaged house + cut-off community,infrastructure_and_utility_damage,displaced_people_and_evacuations,0.9,no,displaced_people_and_evacuations,infrastructure_and_utility_damage,3,no,Family leaves a damaged home and isolated community on foot.,displaced_people_and_evacuations,infrastructure_and_utility_damage,2,yes,"Family moves away from their damaged, cut-off home.",displaced_people_and_evacuations,infrastructure_and_utility_damage,2,yes,Reports family with young children fleeing through river away from damaged house.,displaced_people_and_evacuations,infrastructure_and_utility_damage,2,yes,Family with 2 young kids tramping through river over hill away from damaged house cut-off community.
AUDITV2_0472,canada_wildfires_2016,728941728271470592,RT @IBMer_CA: (3/3) Albertans can call 310-4455 for info and stay up to date on the Alberta Emergency Alert and Alberta Wildfire apps. #For,caution_and_advice,caution_and_advice,0.95,yes,caution_and_advice,other_relevant_information,3,no,Provides official contact and emergency-alert information for residents.,other_relevant_information,caution_and_advice,2,yes,Shares an informational hotline and alert app for residents.,caution_and_advice,other_relevant_information,3,no,Directs Albertans to emergency hotline and wildfire alert apps.,caution_and_advice,other_relevant_information,2,yes,Albertans can call for info stay up to date on Emergency Alert and Wildfire apps.
AUDITV2_0473,cyclone_idai_2019,1110857978230370304,The rising stench of decomposing #CycloneIdai victims buried under debris at #Ngangu in #Chimanimani is now helping the recovery of bodies with residents saying sniffer dogs will quicken the pace of recovery of their missing relatives.  #NewsDayZim @HStvZim,injured_or_dead_people,missing_or_found_people,0.9,no,missing_or_found_people,injured_or_dead_people,3,no,Body recovery and locating missing relatives are the central focus.,missing_or_found_people,injured_or_dead_people,1,yes,Describes recovery of missing relatives' remains from under debris.,injured_or_dead_people,missing_or_found_people,2,yes,Reports recovering bodies buried under debris and calls for sniffer dogs.,injured_or_dead_people,missing_or_found_people,2,yes,Stench of decomposing victims helping recovery of bodies sniffer dogs for missing relatives.
AUDITV2_0474,kaikoura_earthquake_2016,797793209925517317,"82 earthquakes and counting in the past 2h15m, since the 7.5 hit near Hanmer springs #NewZealand #earthquake",caution_and_advice,other_relevant_information,0.85,no,other_relevant_information,caution_and_advice,2,yes,Reports a large number of continuing aftershocks.,other_relevant_information,,3,no,Factual count of aftershocks since the main earthquake.,other_relevant_information,,3,no,Reports seismic count of 82 earthquakes following the 7.5 mainshock.,other_relevant_information,,3,no,82 earthquakes and counting in past 2h15m since the 7.5 hit.
AUDITV2_0475,canada_wildfires_2016,729738413394419712,RT @ACSTANews: Whole community pitched in to save all residents. Proud of our teachers @albertateachers @FMCSD,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,0.85,yes,rescue_volunteering_or_donation_effort,,3,no,Praises a community effort that saved all residents.,rescue_volunteering_or_donation_effort,,3,no,Community effort credited with saving all residents.,sympathy_and_support,rescue_volunteering_or_donation_effort,3,no,Praises community and teachers for pitching in to save residents from fire.,rescue_volunteering_or_donation_effort,sympathy_and_support,2,yes,Whole community pitched in to save all residents proud of teachers.
AUDITV2_0476,cyclone_idai_2019,1107194651411398656,"1/9 2)Christina Pr Sch near Steinstroom sec sch on the Jopa copper road, is another district command rescue  serves the Risitu valley. This is the furthest that vehicles can access from Jopa to Risitu valley due to destroyed bridges.#CycloneIdai",infrastructure_and_utility_damage,infrastructure_and_utility_damage,0.9,yes,infrastructure_and_utility_damage,rescue_volunteering_or_donation_effort,3,no,Destroyed bridges limit vehicle access to a district rescue command point.,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,2,yes,Describes a rescue command post limited by destroyed bridges.,infrastructure_and_utility_damage,rescue_volunteering_or_donation_effort,2,yes,Reports destroyed bridges limiting vehicle access for rescue operations.,infrastructure_and_utility_damage,rescue_volunteering_or_donation_effort,2,yes,District command rescue furthest vehicles can access due to destroyed bridges.
AUDITV2_0477,hurricane_irma_2017,906447513963700224,The man has done it again!!! 🚨ALERT🚨 Trump is providing relief to rescue Americans in Cuba RT bc the media wont,not_humanitarian,rescue_volunteering_or_donation_effort,0.85,no,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Claims relief is being provided to rescue Americans in Cuba.,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Claims credit for a rescue/relief effort for Americans abroad.,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Reports government providing rescue relief to Americans in Cuba after hurricane.,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Trump is providing relief to rescue Americans in Cuba.
